player_id,player_name,position,team_name,price,team_id,player_status,chance_of_playing,is_blank,is_double,is_home,opponent_encoded,opp_strength,difficulty,roll3_pts,roll5_pts,roll3_mins,pts_per_90,roll3_goals,roll3_assists,roll3_clean,roll3_bonus,roll3_threat,roll3_creativity,roll3_influence,roll3_saves,roll3_yellows,ewm3_pts,ewm5_pts,ewm3_mins,ewm3_goals,ewm3_assists,ewm3_threat,ewm3_creativity,games_played,home_ratio,price_change,gw_number,selected_pct,transfers_in_event,transfers_out_event,predicted_pts,pts_low,pts_high,pred_goals,pred_assists,pred_clean,pred_bonus,pts_from_components,p_plays_full,expected_pts,predicted_price_change,gw2_difficulty,gw2_opponent,gw2_opponent_id,gw2_home,gw3_difficulty,gw3_opponent,gw3_opponent_id,gw3_home,gw4_difficulty,gw4_opponent,gw4_opponent_id,gw4_home,gw5_difficulty,gw5_opponent,gw5_opponent_id,gw5_home,gw6_difficulty,gw6_opponent,gw6_opponent_id,gw6_home,avg_difficulty,blank_gws,double_gws,non_blank_gws,is_blank_next_gw,is_home_next_gw,momentum_score,fixture_trend,fixture_run_label,opp_scoring_bonus,adj_predicted_pts,cs_history_bonus,combined_score,value_score,captain_ev
325,Karl Darlow,Goalkeeper,Man Utd,4.5,16,d,75,False,False,1,112,1.0,2,,,,0,,,,,,,,,,,,,,,,,,,0,2,0.0,9,16,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,,,0.0,2.6,Ipswich Town,12,1,3.0,Everton,9,0,3.4,Man City,15,1,3.0,Fulham,10,0,3.0,Spurs,19,1,3.0,0,0,5,False,True,2.85,0.08,🟡 Moderate,0.0,0.0,0.0,0.0,0.0,
412,Senne Lammens,Goalkeeper,Man Utd,5.0,16,a,100,False,False,1,112,1.0,2,,,,0,,,,,,,,,,,,,,,,,,,0,2,16.8,2381,1427,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,,,0.0,2.6,Ipswich Town,12,1,3.0,Everton,9,0,3.4,Man City,15,1,3.0,Fulham,10,0,3.0,Spurs,19,1,3.0,0,0,5,False,True,2.85,0.08,🟡 Moderate,0.0,0.0,0.0,0.0,0.0,
413,Altay Bayındır,Goalkeeper,Man Utd,4.5,16,u,0,False,False,1,112,1.0,2,,,,0,,,,,,,,,,,,,,,,,,,0,2,0.0,0,81,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,,,0.0,2.6,Ipswich Town,12,1,3.0,Everton,9,0,3.4,Man City,15,1,3.0,Fulham,10,0,3.0,Spurs,19,1,3.0,0,0,5,False,True,2.85,0.08,🟡 Moderate,0.0,0.0,0.0,0.0,0.0,
414,Tom Heaton,Goalkeeper,Man Utd,4.0,16,i,0,False,False,1,112,1.0,2,,,,0,,,,,,,,,,,,,,,,,,,0,2,0.1,20,116,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,,,0.0,2.6,Ipswich Town,12,1,3.0,Everton,9,0,3.4,Man City,15,1,3.0,Fulham,10,0,3.0,Spurs,19,1,3.0,0,0,5,False,True,2.85,0.08,🟡 Moderate,0.0,0.0,0.0,0.0,0.0,
415,Patrick Dorgu,Midfielder,Man Utd,6.0,16,a,100,False,False,1,112,1.0,2,,,,0,,,,,,,,,,,,,,,,,,,0,2,1.4,466,444,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,,,0.0,2.6,Ipswich Town,12,1,3.0,Everton,9,0,3.4,Man City,15,1,3.0,Fulham,10,0,3.0,Spurs,19,1,3.0,0,0,5,False,True,2.85,0.08,🟡 Moderate,0.0,0.0,0.0,0.0,0.0,
416,Matthijs de Ligt,Defender,Man Utd,5.0,16,i,0,False,False,1,112,1.0,2,,,,0,,,,,,,,,,,,,,,,,,,0,2,0.0,24,63,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,,,0.0,2.6,Ipswich Town,12,1,3.0,Everton,9,0,3.4,Man City,15,1,3.0,Fulham,10,0,3.0,Spurs,19,1,3.0,0,0,5,False,True,2.85,0.08,🟡 Moderate,0.0,0.0,0.0,0.0,0.0,
417,Diogo Dalot Teixeira,Defender,Man Utd,5.0,16,a,100,False,False,1,112,1.0,2,,,,0,,,,,,,,,,,,,,,,,,,0,2,2.8,1616,502,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,,,0.0,2.6,Ipswich Town,12,1,3.0,Everton,9,0,3.4,Man City,15,1,3.0,Fulham,10,0,3.0,Spurs,19,1,3.0,0,0,5,False,True,2.85,0.08,🟡 Moderate,0.0,0.0,0.0,0.0,0.0,
418,Harry Maguire,Defender,Man Utd,5.0,16,a,100,False,False,1,112,1.0,2,,,,0,,,,,,,,,,,,,,,,,,,0,2,18.4,5895,1177,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,,,0.0,2.6,Ipswich Town,12,1,3.0,Everton,9,0,3.4,Man City,15,1,3.0,Fulham,10,0,3.0,Spurs,19,1,3.0,0,0,5,False,True,2.85,0.08,🟡 Moderate,0.0,0.0,0.0,0.0,0.0,
419,Lisandro Martínez,Defender,Man Utd,5.0,16,a,100,False,False,1,112,1.0,2,,,,0,,,,,,,,,,,,,,,,,,,0,2,1.4,1808,417,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,,,0.0,2.6,Ipswich Town,12,1,3.0,Everton,9,0,3.4,Man City,15,1,3.0,Fulham,10,0,3.0,Spurs,19,1,3.0,0,0,5,False,True,2.85,0.08,🟡 Moderate,0.0,0.0,0.0,0.0,0.0,
420,Leny Yoro,Defender,Man Utd,5.0,16,a,100,False,False,1,112,1.0,2,,,,0,,,,,,,,,,,,,,,,,,,0,2,0.7,366,256,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,,,0.0,2.6,Ipswich Town,12,1,3.0,Everton,9,0,3.4,Man City,15,1,3.0,Fulham,10,0,3.0,Spurs,19,1,3.0,0,0,5,False,True,2.85,0.08,🟡 Moderate,0.0,0.0,0.0,0.0,0.0,
421,Ayden Heaven,Defender,Man Utd,4.5,16,a,100,False,False,1,112,1.0,2,,,,0,,,,,,,,,,,,,,,,,,,0,2,0.4,264,124,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,,,0.0,2.6,Ipswich Town,12,1,3.0,Everton,9,0,3.4,Man City,15,1,3.0,Fulham,10,0,3.0,Spurs,19,1,3.0,0,0,5,False,True,2.85,0.08,🟡 Moderate,0.0,0.0,0.0,0.0,0.0,
422,Noussair Mazraoui,Defender,Man Utd,4.5,16,a,100,False,False,1,112,1.0,2,,,,0,,,,,,,,,,,,,,,,,,,0,2,0.6,545,204,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,,,0.0,2.6,Ipswich Town,12,1,3.0,Everton,9,0,3.4,Man City,15,1,3.0,Fulham,10,0,3.0,Spurs,19,1,3.0,0,0,5,False,True,2.85,0.08,🟡 Moderate,0.0,0.0,0.0,0.0,0.0,
423,Luke Shaw,Defender,Man Utd,4.5,16,a,100,False,False,1,112,1.0,2,,,,0,,,,,,,,,,,,,,,,,,,0,2,21.6,5999,1183,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,,,0.0,2.6,Ipswich Town,12,1,3.0,Everton,9,0,3.4,Man City,15,1,3.0,Fulham,10,0,3.0,Spurs,19,1,3.0,0,0,5,False,True,2.85,0.08,🟡 Moderate,0.0,0.0,0.0,0.0,0.0,
424,Harry Amass,Defender,Man Utd,4.0,16,a,100,False,False,1,112,1.0,2,,,,0,,,,,,,,,,,,,,,,,,,0,2,0.2,122,78,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,,,0.0,2.6,Ipswich Town,12,1,3.0,Everton,9,0,3.4,Man City,15,1,3.0,Fulham,10,0,3.0,Spurs,19,1,3.0,0,0,5,False,True,2.85,0.08,🟡 Moderate,0.0,0.0,0.0,0.0,0.0,
425,Tyler Fredricson,Defender,Man Utd,4.0,16,u,0,False,False,1,112,1.0,2,,,,0,,,,,,,,,,,,,,,,,,,0,2,0.0,0,109,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,,,0.0,2.6,Ipswich Town,12,1,3.0,Everton,9,0,3.4,Man City,15,1,3.0,Fulham,10,0,3.0,Spurs,19,1,3.0,0,0,5,False,True,2.85,0.08,🟡 Moderate,0.0,0.0,0.0,0.0,0.0,
426,Bruno Borges Fernandes,Midfielder,Man Utd,12.0,16,a,100,False,False,1,112,1.0,2,,,,0,,,,,,,,,,,,,,,,,,,0,2,51.9,2396,1528,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,,,0.0,2.6,Ipswich Town,12,1,3.0,Everton,9,0,3.4,Man City,15,1,3.0,Fulham,10,0,3.0,Spurs,19,1,3.0,0,0,5,False,True,2.85,0.08,🟡 Moderate,0.0,0.0,0.0,0.0,0.0,
427,Bryan Mbeumo,Midfielder,Man Utd,8.0,16,a,100,False,False,1,112,1.0,2,,,,0,,,,,,,,,,,,,,,,,,,0,2,38.9,4329,1790,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,,,0.0,2.6,Ipswich Town,12,1,3.0,Everton,9,0,3.4,Man City,15,1,3.0,Fulham,10,0,3.0,Spurs,19,1,3.0,0,0,5,False,True,2.85,0.08,🟡 Moderate,0.0,0.0,0.0,0.0,0.0,
428,Matheus Santos Carneiro da Cunha,Midfielder,Man Utd,8.0,16,a,100,False,False,1,112,1.0,2,,,,0,,,,,,,,,,,,,,,,,,,0,2,10.2,1734,1642,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,,,0.0,2.6,Ipswich Town,12,1,3.0,Everton,9,0,3.4,Man City,15,1,3.0,Fulham,10,0,3.0,Spurs,19,1,3.0,0,0,5,False,True,2.85,0.08,🟡 Moderate,0.0,0.0,0.0,0.0,0.0,
429,Marcus Rashford,Midfielder,Man Utd,7.0,16,a,100,False,False,1,112,1.0,2,,,,0,,,,,,,,,,,,,,,,,,,0,2,1.6,1056,592,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,,,0.0,2.6,Ipswich Town,12,1,3.0,Everton,9,0,3.4,Man City,15,1,3.0,Fulham,10,0,3.0,Spurs,19,1,3.0,0,0,5,False,True,2.85,0.08,🟡 Moderate,0.0,0.0,0.0,0.0,0.0,
430,Mason Mount,Midfielder,Man Utd,5.5,16,d,50,False,False,1,112,1.0,2,,,,0,,,,,,,,,,,,,,,,,,,0,2,0.0,5,67,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,,,0.0,2.6,Ipswich Town,12,1,3.0,Everton,9,0,3.4,Man City,15,1,3.0,Fulham,10,0,3.0,Spurs,19,1,3.0,0,0,5,False,True,2.85,0.08,🟡 Moderate,0.0,0.0,0.0,0.0,0.0,
431,Amad Diallo,Midfielder,Man Utd,6.0,16,a,100,False,False,1,112,1.0,2,,,,0,,,,,,,,,,,,,,,,,,,0,2,1.7,826,568,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,,,0.0,2.6,Ipswich Town,12,1,3.0,Everton,9,0,3.4,Man City,15,1,3.0,Fulham,10,0,3.0,Spurs,19,1,3.0,0,0,5,False,True,2.85,0.08,🟡 Moderate,0.0,0.0,0.0,0.0,0.0,
432,Kobbie Mainoo,Midfielder,Man Utd,5.5,16,a,100,False,False,1,112,1.0,2,,,,0,,,,,,,,,,,,,,,,,,,0,2,1.0,369,473,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,,,0.0,2.6,Ipswich Town,12,1,3.0,Everton,9,0,3.4,Man City,15,1,3.0,Fulham,10,0,3.0,Spurs,19,1,3.0,0,0,5,False,True,2.85,0.08,🟡 Moderate,0.0,0.0,0.0,0.0,0.0,
433,Manuel Ugarte Ribeiro,Midfielder,Man Utd,5.0,16,i,0,False,False,1,112,1.0,2,,,,0,,,,,,,,,,,,,,,,,,,0,2,0.0,5,19,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,,,0.0,2.6,Ipswich Town,12,1,3.0,Everton,9,0,3.4,Man City,15,1,3.0,Fulham,10,0,3.0,Spurs,19,1,3.0,0,0,5,False,True,2.85,0.08,🟡 Moderate,0.0,0.0,0.0,0.0,0.0,
434,Jack Fletcher,Midfielder,Man Utd,5.0,16,a,100,False,False,1,112,1.0,2,,,,0,,,,,,,,,,,,,,,,,,,0,2,0.0,9,6,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,,,0.0,2.6,Ipswich Town,12,1,3.0,Everton,9,0,3.4,Man City,15,1,3.0,Fulham,10,0,3.0,Spurs,19,1,3.0,0,0,5,False,True,2.85,0.08,🟡 Moderate,0.0,0.0,0.0,0.0,0.0,
435,Shea Lacey,Midfielder,Man Utd,5.0,16,a,100,False,False,1,112,1.0,2,,,,0,,,,,,,,,,,,,,,,,,,0,2,0.0,12,26,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,,,0.0,2.6,Ipswich Town,12,1,3.0,Everton,9,0,3.4,Man City,15,1,3.0,Fulham,10,0,3.0,Spurs,19,1,3.0,0,0,5,False,True,2.85,0.08,🟡 Moderate,0.0,0.0,0.0,0.0,0.0,
436,Toby Collyer,Midfielder,Man Utd,5.0,16,a,100,False,False,1,112,1.0,2,,,,0,,,,,,,,,,,,,,,,,,,0,2,0.0,4,15,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,,,0.0,2.6,Ipswich Town,12,1,3.0,Everton,9,0,3.4,Man City,15,1,3.0,Fulham,10,0,3.0,Spurs,19,1,3.0,0,0,5,False,True,2.85,0.08,🟡 Moderate,0.0,0.0,0.0,0.0,0.0,
437,Bendito Mantato,Midfielder,Man Utd,4.5,16,a,100,False,False,1,112,1.0,2,,,,0,,,,,,,,,,,,,,,,,,,0,2,0.2,187,114,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,,,0.0,2.6,Ipswich Town,12,1,3.0,Everton,9,0,3.4,Man City,15,1,3.0,Fulham,10,0,3.0,Spurs,19,1,3.0,0,0,5,False,True,2.85,0.08,🟡 Moderate,0.0,0.0,0.0,0.0,0.0,
438,Tyler Fletcher,Midfielder,Man Utd,4.5,16,a,100,False,False,1,112,1.0,2,,,,0,,,,,,,,,,,,,,,,,,,0,2,0.4,224,182,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,,,0.0,2.6,Ipswich Town,12,1,3.0,Everton,9,0,3.4,Man City,15,1,3.0,Fulham,10,0,3.0,Spurs,19,1,3.0,0,0,5,False,True,2.85,0.08,🟡 Moderate,0.0,0.0,0.0,0.0,0.0,
439,Benjamin Sesko,Forward,Man Utd,7.0,16,d,75,False,False,1,112,1.0,2,,,,0,,,,,,,,,,,,,,,,,,,0,2,1.3,590,785,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,,,0.0,2.6,Ipswich Town,12,1,3.0,Everton,9,0,3.4,Man City,15,1,3.0,Fulham,10,0,3.0,Spurs,19,1,3.0,0,0,5,False,True,2.85,0.08,🟡 Moderate,0.0,0.0,0.0,0.0,0.0,
440,Joshua Zirkzee,Forward,Man Utd,5.5,16,a,100,False,False,1,112,1.0,2,,,,0,,,,,,,,,,,,,,,,,,,0,2,0.6,386,329,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,,,0.0,2.6,Ipswich Town,12,1,3.0,Everton,9,0,3.4,Man City,15,1,3.0,Fulham,10,0,3.0,Spurs,19,1,3.0,0,0,5,False,True,2.85,0.08,🟡 Moderate,0.0,0.0,0.0,0.0,0.0,
441,Chido Obi,Forward,Man Utd,4.5,16,a,100,False,False,1,112,1.0,2,,,,0,,,,,,,,,,,,,,,,,,,0,2,1.1,496,537,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,,,0.0,2.6,Ipswich Town,12,1,3.0,Everton,9,0,3.4,Man City,15,1,3.0,Fulham,10,0,3.0,Spurs,19,1,3.0,0,0,5,False,True,2.85,0.08,🟡 Moderate,0.0,0.0,0.0,0.0,0.0,
442,Nick Pope,Goalkeeper,Newcastle,5.0,17,a,100,False,False,0,532,1.0,3,,,,0,,,,,,,,,,,,,,,,,,,0,2,1.3,165,284,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,,,0.0,3.0,Spurs,19,0,3.0,Bournemouth,3,1,3.0,Leeds,13,0,2.6,Hull City,11,1,1.4,Coventry City,7,0,2.6,0,0,5,False,False,2.92,-0.36,🟢 Easy,0.0,0.0,0.0,0.0,0.0,
443,Mark Gillespie,Goalkeeper,Newcastle,4.5,17,a,100,False,False,0,532,1.0,3,,,,0,,,,,,,,,,,,,,,,,,,0,2,0.0,13,8,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,,,0.0,3.0,Spurs,19,0,3.0,Bournemouth,3,1,3.0,Leeds,13,0,2.6,Hull City,11,1,1.4,Coventry City,7,0,2.6,0,0,5,False,False,2.92,-0.36,🟢 Easy,0.0,0.0,0.0,0.0,0.0,
444,Ewen Jaouen,Goalkeeper,Newcastle,4.5,17,a,100,False,False,0,532,1.0,3,,,,0,,,,,,,,,,,,,,,,,,,0,2,0.0,11,15,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,,,0.0,3.0,Spurs,19,0,3.0,Bournemouth,3,1,3.0,Leeds,13,0,2.6,Hull City,11,1,1.4,Coventry City,7,0,2.6,0,0,5,False,False,2.92,-0.36,🟢 Easy,0.0,0.0,0.0,0.0,0.0,
445,Malick Thiaw,Defender,Newcastle,5.0,17,a,100,False,False,0,532,1.0,3,,,,0,,,,,,,,,,,,,,,,,,,0,2,1.6,473,288,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,,,0.0,3.0,Spurs,19,0,3.0,Bournemouth,3,1,3.0,Leeds,13,0,2.6,Hull City,11,1,1.4,Coventry City,7,0,2.6,0,0,5,False,False,2.92,-0.36,🟢 Easy,0.0,0.0,0.0,0.0,0.0,
446,Fabian Schär,Defender,Newcastle,5.0,17,a,100,False,False,0,532,1.0,3,,,,0,,,,,,,,,,,,,,,,,,,0,2,0.2,160,39,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,,,0.0,3.0,Spurs,19,0,3.0,Bournemouth,3,1,3.0,Leeds,13,0,2.6,Hull City,11,1,1.4,Coventry City,7,0,2.6,0,0,5,False,False,2.92,-0.36,🟢 Easy,0.0,0.0,0.0,0.0,0.0,
447,Sven Botman,Defender,Newcastle,5.0,17,a,100,False,False,0,532,1.0,3,,,,0,,,,,,,,,,,,,,,,,,,0,2,0.4,451,163,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,,,0.0,3.0,Spurs,19,0,3.0,Bournemouth,3,1,3.0,Leeds,13,0,2.6,Hull City,11,1,1.4,Coventry City,7,0,2.6,0,0,5,False,False,2.92,-0.36,🟢 Easy,0.0,0.0,0.0,0.0,0.0,
448,Dan Burn,Defender,Newcastle,5.0,17,a,100,False,False,0,532,1.0,3,,,,0,,,,,,,,,,,,,,,,,,,0,2,2.5,1992,631,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,,,0.0,3.0,Spurs,19,0,3.0,Bournemouth,3,1,3.0,Leeds,13,0,2.6,Hull City,11,1,1.4,Coventry City,7,0,2.6,0,0,5,False,False,2.92,-0.36,🟢 Easy,0.0,0.0,0.0,0.0,0.0,
449,Lewis Hall,Defender,Newcastle,5.0,17,a,100,False,False,0,532,1.0,3,,,,0,,,,,,,,,,,,,,,,,,,0,2,3.5,2187,626,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,,,0.0,3.0,Spurs,19,0,3.0,Bournemouth,3,1,3.0,Leeds,13,0,2.6,Hull City,11,1,1.4,Coventry City,7,0,2.6,0,0,5,False,False,2.92,-0.36,🟢 Easy,0.0,0.0,0.0,0.0,0.0,
450,Tino Livramento,Defender,Newcastle,5.0,17,i,0,False,False,0,532,1.0,3,,,,0,,,,,,,,,,,,,,,,,,,0,2,0.0,8,127,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,,,0.0,3.0,Spurs,19,0,3.0,Bournemouth,3,1,3.0,Leeds,13,0,2.6,Hull City,11,1,1.4,Coventry City,7,0,2.6,0,0,5,False,False,2.92,-0.36,🟢 Easy,0.0,0.0,0.0,0.0,0.0,
451,Alex Murphy,Defender,Newcastle,4.0,17,u,0,False,False,0,532,1.0,3,,,,0,,,,,,,,,,,,,,,,,,,0,2,0.1,0,474,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,,,0.0,3.0,Spurs,19,0,3.0,Bournemouth,3,1,3.0,Leeds,13,0,2.6,Hull City,11,1,1.4,Coventry City,7,0,2.6,0,0,5,False,False,2.92,-0.36,🟢 Easy,0.0,0.0,0.0,0.0,0.0,
453,Harvey Barnes,Midfielder,Newcastle,6.0,17,a,100,False,False,0,532,1.0,3,,,,0,,,,,,,,,,,,,,,,,,,0,2,1.1,309,216,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,,,0.0,3.0,Spurs,19,0,3.0,Bournemouth,3,1,3.0,Leeds,13,0,2.6,Hull City,11,1,1.4,Coventry City,7,0,2.6,0,0,5,False,False,2.92,-0.36,🟢 Easy,0.0,0.0,0.0,0.0,0.0,
454,Anthony Elanga,Midfielder,Newcastle,6.0,17,a,100,False,False,0,532,1.0,3,,,,0,,,,,,,,,,,,,,,,,,,0,2,0.7,314,289,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,,,0.0,3.0,Spurs,19,0,3.0,Bournemouth,3,1,3.0,Leeds,13,0,2.6,Hull City,11,1,1.4,Coventry City,7,0,2.6,0,0,5,False,False,2.92,-0.36,🟢 Easy,0.0,0.0,0.0,0.0,0.0,
456,Jacob Ramsey,Midfielder,Newcastle,5.0,17,a,100,False,False,0,532,1.0,3,,,,0,,,,,,,,,,,,,,,,,,,0,2,0.4,154,122,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,,,0.0,3.0,Spurs,19,0,3.0,Bournemouth,3,1,3.0,Leeds,13,0,2.6,Hull City,11,1,1.4,Coventry City,7,0,2.6,0,0,5,False,False,2.92,-0.36,🟢 Easy,0.0,0.0,0.0,0.0,0.0,
457,Jacob Murphy,Midfielder,Newcastle,6.0,17,a,100,False,False,0,532,1.0,3,,,,0,,,,,,,,,,,,,,,,,,,0,2,0.2,41,67,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,,,0.0,3.0,Spurs,19,0,3.0,Bournemouth,3,1,3.0,Leeds,13,0,2.6,Hull City,11,1,1.4,Coventry City,7,0,2.6,0,0,5,False,False,2.92,-0.36,🟢 Easy,0.0,0.0,0.0,0.0,0.0,
458,Joelinton Cássio Apolinário de Lira,Midfielder,Newcastle,5.5,17,i,0,False,False,0,532,1.0,3,,,,0,,,,,,,,,,,,,,,,,,,0,2,0.0,1,104,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,,,0.0,3.0,Spurs,19,0,3.0,Bournemouth,3,1,3.0,Leeds,13,0,2.6,Hull City,11,1,1.4,Coventry City,7,0,2.6,0,0,5,False,False,2.92,-0.36,🟢 Easy,0.0,0.0,0.0,0.0,0.0,
459,Lewis Miley,Midfielder,Newcastle,5.5,17,a,100,False,False,0,532,1.0,3,,,,0,,,,,,,,,,,,,,,,,,,0,2,0.0,20,13,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,,,0.0,3.0,Spurs,19,0,3.0,Bournemouth,3,1,3.0,Leeds,13,0,2.6,Hull City,11,1,1.4,Coventry City,7,0,2.6,0,0,5,False,False,2.92,-0.36,🟢 Easy,0.0,0.0,0.0,0.0,0.0,
460,Joe Willock,Midfielder,Newcastle,5.0,17,a,100,False,False,0,532,1.0,3,,,,0,,,,,,,,,,,,,,,,,,,0,2,0.1,56,43,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,,,0.0,3.0,Spurs,19,0,3.0,Bournemouth,3,1,3.0,Leeds,13,0,2.6,Hull City,11,1,1.4,Coventry City,7,0,2.6,0,0,5,False,False,2.92,-0.36,🟢 Easy,0.0,0.0,0.0,0.0,0.0,
461,Bazoumana Touré,Midfielder,Newcastle,6.0,17,a,100,False,False,0,532,1.0,3,,,,0,,,,,,,,,,,,,,,,,,,0,2,0.3,45,63,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,,,0.0,3.0,Spurs,19,0,3.0,Bournemouth,3,1,3.0,Leeds,13,0,2.6,Hull City,11,1,1.4,Coventry City,7,0,2.6,0,0,5,False,False,2.92,-0.36,🟢 Easy,0.0,0.0,0.0,0.0,0.0,
462,Sean Steur,Midfielder,Newcastle,5.0,17,a,100,False,False,0,532,1.0,3,,,,0,,,,,,,,,,,,,,,,,,,0,2,0.1,34,22,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,,,0.0,3.0,Spurs,19,0,3.0,Bournemouth,3,1,3.0,Leeds,13,0,2.6,Hull City,11,1,1.4,Coventry City,7,0,2.6,0,0,5,False,False,2.92,-0.36,🟢 Easy,0.0,0.0,0.0,0.0,0.0,
463,Nick Woltemade,Forward,Newcastle,6.0,17,a,100,False,False,0,532,1.0,3,,,,0,,,,,,,,,,,,,,,,,,,0,2,1.7,697,595,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,,,0.0,3.0,Spurs,19,0,3.0,Bournemouth,3,1,3.0,Leeds,13,0,2.6,Hull City,11,1,1.4,Coventry City,7,0,2.6,0,0,5,False,False,2.92,-0.36,🟢 Easy,0.0,0.0,0.0,0.0,0.0,
464,Yoane Wissa,Forward,Newcastle,6.0,17,a,100,False,False,0,532,1.0,3,,,,0,,,,,,,,,,,,,,,,,,,0,2,1.6,478,414,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,,,0.0,3.0,Spurs,19,0,3.0,Bournemouth,3,1,3.0,Leeds,13,0,2.6,Hull City,11,1,1.4,Coventry City,7,0,2.6,0,0,5,False,False,2.92,-0.36,🟢 Easy,0.0,0.0,0.0,0.0,0.0,
465,William Osula,Forward,Newcastle,6.0,17,a,100,False,False,0,532,1.0,3,,,,0,,,,,,,,,,,,,,,,,,,0,2,0.9,221,312,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,,,0.0,3.0,Spurs,19,0,3.0,Bournemouth,3,1,3.0,Leeds,13,0,2.6,Hull City,11,1,1.4,Coventry City,7,0,2.6,0,0,5,False,False,2.92,-0.36,🟢 Easy,0.0,0.0,0.0,0.0,0.0,
466,Sean Neave,Forward,Newcastle,4.5,17,a,100,False,False,0,532,1.0,3,,,,0,,,,,,,,,,,,,,,,,,,0,2,0.8,407,323,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,,,0.0,3.0,Spurs,19,0,3.0,Bournemouth,3,1,3.0,Leeds,13,0,2.6,Hull City,11,1,1.4,Coventry City,7,0,2.6,0,0,5,False,False,2.92,-0.36,🟢 Easy,0.0,0.0,0.0,0.0,0.0,
559,Aladji Bamba,Midfielder,Newcastle,5.0,17,a,100,False,False,0,532,1.0,3,,,,0,,,,,,,,,,,,,,,,,,,0,2,0.1,61,64,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,,,0.0,3.0,Spurs,19,0,3.0,Bournemouth,3,1,3.0,Leeds,13,0,2.6,Hull City,11,1,1.4,Coventry City,7,0,2.6,0,0,5,False,False,2.92,-0.36,🟢 Easy,0.0,0.0,0.0,0.0,0.0,
567,Lukás Hornícek,Goalkeeper,Newcastle,5.0,17,a,100,False,False,0,532,1.0,3,,,,0,,,,,,,,,,,,,,,,,,,0,2,0.6,59,213,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,,,0.0,3.0,Spurs,19,0,3.0,Bournemouth,3,1,3.0,Leeds,13,0,2.6,Hull City,11,1,1.4,Coventry City,7,0,2.6,0,0,5,False,False,2.92,-0.36,🟢 Easy,0.0,0.0,0.0,0.0,0.0,
